"movie_title","director_name","title_year","imdb_score","rating_category","budget","gross","profit","roi","budget_category","is_profitable","duration","content_rating","primary_genre","language","country","num_voted_users","num_critic_for_reviews","num_user_for_reviews","movie_facebook_likes","budget_outlier","gross_outlier","profit_outlier","roi_outlier","imdb_score_outlier"
"Beyond the Lights ","Gina Prince-Bythewood",2014,6.9,"Good",7e+06,14612840,7612840,1.08754857142857,"Low",1,116,"PG-13","Drama","English","USA",11191,71,37,0,FALSE,FALSE,FALSE,FALSE,FALSE
"A Single Man ","Tom Ford",2009,7.6,"Excellent",7e+06,9166863,2166863,0.309551857142857,"Low",1,99,"R","Drama","English","USA",83182,281,247,16000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Last Temptation of Christ ","Martin Scorsese",1988,7.6,"Excellent",7e+06,8373585,1373585,0.196226428571429,"Low",1,164,"R","Drama","English","USA",39680,114,308,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Outside Providence ","Michael Corrente",1999,6.4,"Average",7e+06,7292175,292175,0.0417392857142857,"Low",1,96,"R","Comedy","English","USA",7736,72,100,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Bride & Prejudice ","Gurinder Chadha",2004,6.2,"Average",7e+06,6601079,-398921,-0.0569887142857143,"Low",0,122,"PG-13","Comedy","English","UK",17436,119,276,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Rabbit-Proof Fence ","Phillip Noyce",2002,7.5,"Excellent",6e+06,6165429,165429,0.0275715,"Low",1,94,"PG","Adventure","Aboriginal","Australia",23486,74,249,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Who's Your Caddy? ","Don Michael Paul",2007,2,"Poor",7e+06,5694308,-1305692,-0.186527428571429,"Low",0,93,"PG-13","Comedy","English","USA",13815,25,46,446,FALSE,FALSE,FALSE,FALSE,TRUE
"Split Second ","Tony Maylam",1992,6.2,"Average",7e+06,5430822,-1569178,-0.224168285714286,"Low",0,96,"R","Action","English","UK",8391,39,75,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Other Side of Heaven ","Mitch Davis",2001,6.5,"Good",7e+06,4720371,-2279629,-0.325661285714286,"Low",0,113,"PG","Adventure","English","USA",3203,27,85,650,FALSE,FALSE,FALSE,FALSE,FALSE
"Veer-Zaara ","Yash Chopra",2004,7.9,"Excellent",7e+06,2921738,-4078262,-0.582608857142857,"Low",0,192,"","Drama","Hindi","India",34449,29,119,2000,FALSE,FALSE,FALSE,FALSE,FALSE
"Redbelt ","David Mamet",2008,6.8,"Good",7e+06,2344847,-4655153,-0.665021857142857,"Low",0,99,"R","Drama","English","USA",18561,158,119,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Cyrus ","Jay Duplass",2010,6.3,"Average",7e+06,7455447,455447,0.0650638571428571,"Low",1,91,"R","Comedy","English","USA",29967,223,126,0,FALSE,FALSE,FALSE,FALSE,FALSE
"A Dog of Flanders ","Kevin Brodie",1999,6.3,"Average",7e+06,2148212,-4851788,-0.693112571428571,"Low",0,100,"PG","Drama","English","USA",781,25,20,157,FALSE,FALSE,FALSE,FALSE,FALSE
"Auto Focus ","Paul Schrader",2002,6.6,"Good",7e+06,2062066,-4937934,-0.705419142857143,"Low",0,105,"R","Biography","English","USA",11387,97,147,357,FALSE,FALSE,FALSE,FALSE,FALSE
"Factory Girl ","George Hickenlooper",2006,6.4,"Average",7e+06,1654367,-5345633,-0.763661857142857,"Low",0,99,"R","Biography","English","USA",18355,117,106,3000,FALSE,FALSE,FALSE,FALSE,FALSE
"We Need to Talk About Kevin ","Lynne Ramsay",2011,7.5,"Excellent",7e+06,1738692,-5261308,-0.751615428571429,"Low",0,112,"R","Drama","English","UK",95529,389,301,38000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Mighty Macs ","Tim Chambers",2009,6.5,"Good",7e+06,1889522,-5110478,-0.730068285714286,"Low",0,99,"G","Drama","English","USA",1119,34,12,797,FALSE,FALSE,FALSE,FALSE,FALSE
"Mother and Child ","Rodrigo García",2009,7.2,"Good",4825000,1110286,-3714714,-0.769888911917098,"Low",0,125,"R","Drama","English","USA",9727,161,65,0,FALSE,FALSE,FALSE,FALSE,FALSE
"March or Die ","Dick Richards",1977,6.3,"Average",9e+06,1000000,-8e+06,-0.888888888888889,"Low",0,107,"PG","Adventure","English","UK",2215,6,26,122,FALSE,FALSE,FALSE,FALSE,FALSE
"Les visiteurs ","Jean-Marie Poiré",1993,7,"Good",5e+07,700000,-49300000,-0.986,"High",0,107,"R","Comedy","French","France",24438,16,78,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Somewhere ","Sofia Coppola",2010,6.3,"Average",7e+06,1768416,-5231584,-0.747369142857143,"Low",0,97,"R","Comedy","English","USA",35848,301,198,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Chairman of the Board ","Alex Zamm",1998,2.3,"Poor",1e+07,306715,-9693285,-0.9693285,"Medium",0,95,"PG-13","Comedy","English","USA",5143,12,62,724,FALSE,FALSE,FALSE,FALSE,TRUE
"Hesher ","Spencer Susser",2010,7.1,"Good",7e+06,382946,-6617054,-0.945293428571429,"Low",0,106,"R","Drama","English","USA",43965,134,99,19000,FALSE,FALSE,FALSE,FALSE,FALSE
"Gerry ","Gus Van Sant",2002,6.2,"Average",3500000,236266,-3263734,-0.932495428571429,"Low",0,103,"R","Adventure","English","USA",15104,103,290,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Heart of Me ","Thaddeus O'Sullivan",2002,6.7,"Good",7e+06,196067,-6803933,-0.971990428571429,"Low",0,96,"R","Drama","English","UK",1966,39,25,97,FALSE,FALSE,FALSE,FALSE,FALSE
"Freeheld ","Peter Sollett",2015,6.5,"Good",7e+06,532988,-6467012,-0.923858857142857,"Low",0,103,"PG-13","Biography","English","USA",5863,133,25,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Extra Man ","Shari Springer Berman",2010,5.9,"Average",7e+06,453079,-6546921,-0.935274428571429,"Low",0,108,"R","Comedy","English","USA",4124,104,29,916,FALSE,FALSE,FALSE,FALSE,FALSE
"Ca$h ","Stephen Milburn Anderson",2010,6,"Average",7e+06,46451,-6953549,-0.993364142857143,"Low",0,118,"R","Comedy","English","USA",7663,27,38,694,FALSE,FALSE,FALSE,FALSE,FALSE
"Wah-Wah ","Richard E. Grant",2005,6.9,"Good",7e+06,233103,-6766897,-0.966699571428571,"Low",0,97,"R","Drama","English","UK",2670,49,50,311,FALSE,FALSE,FALSE,FALSE,FALSE
"Pale Rider ","Clint Eastwood",1985,7.3,"Good",6900000,41400000,34500000,5,"Low",1,115,"R","Western","English","USA",39451,38,138,0,FALSE,FALSE,FALSE,TRUE,FALSE
"Dazed and Confused ","Richard Linklater",1993,7.7,"Excellent",6900000,7993039,1093039,0.158411449275362,"Low",1,102,"R","Comedy","English","USA",120036,152,408,10000,FALSE,FALSE,FALSE,FALSE,FALSE
"Aimee & Jaguar ","Max Färberböck",1999,7.3,"Good",1.5e+07,927107,-14072893,-0.938192866666667,"Medium",0,125,"","Biography","German","Germany",5153,63,51,687,FALSE,FALSE,FALSE,FALSE,FALSE
"The Chumscrubber ","Arie Posin",2005,7,"Good",6800000,49526,-6750474,-0.992716764705882,"Low",0,108,"R","Comedy","English","USA",16299,74,129,1000,FALSE,FALSE,FALSE,FALSE,FALSE
"Shade ","Damian Nieman",2003,6.4,"Average",6800000,10696,-6789304,-0.998427058823529,"Low",0,101,"R","Crime","English","USA",10771,25,65,413,FALSE,FALSE,FALSE,FALSE,FALSE
"House at the End of the Street ","Mark Tonderai",2012,5.6,"Average",6900000,31607598,24707598,3.58081130434783,"Low",1,101,"PG-13","Drama","English","Canada",58366,224,160,10000,FALSE,FALSE,FALSE,FALSE,FALSE
"Incendies ","Denis Villeneuve",2010,8.2,"Excellent",6800000,6857096,57096,0.00839647058823529,"Low",1,139,"R","Drama","French","Canada",80429,226,156,37000,FALSE,FALSE,FALSE,FALSE,FALSE
"Remember Me, My Love ","Gabriele Muccino",2003,6.5,"Good",5e+06,223878,-4776122,-0.9552244,"Low",0,125,"R","Comedy","Italian","Italy",3548,36,21,282,FALSE,FALSE,FALSE,FALSE,FALSE
"Elite Squad ","José Padilha",2007,8.1,"Excellent",4e+06,8060,-3991940,-0.997985,"Low",0,115,"R","Action","Portuguese","Brazil",81644,142,107,11000,FALSE,FALSE,FALSE,FALSE,FALSE
"Annabelle ","John R. Leonetti",2014,5.4,"Poor",6500000,84263837,77763837,11.9636672307692,"Low",1,99,"R","Horror","English","USA",81699,271,291,45000,FALSE,FALSE,TRUE,TRUE,FALSE
"Bran Nue Dae ","Rachel Perkins",2009,6.3,"Average",6500000,110029,-6389971,-0.983072461538462,"Low",0,88,"PG-13","Comedy","English","Australia",1388,33,31,479,FALSE,FALSE,FALSE,FALSE,FALSE
"Boyz n the Hood ","John Singleton",1991,7.8,"Excellent",6e+06,57504069,51504069,8.5840115,"Low",1,112,"R","Crime","English","USA",94139,64,183,0,FALSE,FALSE,FALSE,TRUE,FALSE
"La Bamba ","Luis Valdez",1987,6.8,"Good",6500000,54215416,47715416,7.34083323076923,"Low",1,108,"PG-13","Biography","English","USA",21409,18,63,0,FALSE,FALSE,FALSE,TRUE,FALSE
"Dressed to Kill ","Brian De Palma",1980,7.1,"Good",6500000,31899000,25399000,3.90753846153846,"Low",1,104,"X","Mystery","English","USA",23986,121,201,0,FALSE,FALSE,FALSE,TRUE,FALSE
"The Adventures of Huck Finn ","Stephen Sommers",1993,6.2,"Average",6500000,24103594,17603594,2.70824523076923,"Low",1,108,"PG","Adventure","English","USA",6384,14,54,391,FALSE,FALSE,FALSE,FALSE,FALSE
"Go ","Doug Liman",1999,7.3,"Good",6500000,16842303,10342303,1.59112353846154,"Low",1,102,"R","Comedy","English","USA",59474,137,418,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Friends with Money ","Nicole Holofcener",2006,5.9,"Average",6500000,13367101,6867101,1.05647707692308,"Low",1,88,"R","Comedy","English","USA",19715,111,166,515,FALSE,FALSE,FALSE,FALSE,FALSE
"Bats ","Louis Morneau",1999,3.6,"Poor",6500000,10149779,3649779,0.561504461538462,"Low",1,91,"PG-13","Horror","English","USA",8294,97,160,342,FALSE,FALSE,FALSE,FALSE,TRUE
"Nowhere in Africa ","Caroline Link",2001,7.7,"Excellent",7e+06,6173485,-826515,-0.118073571428571,"Low",0,141,"R","Biography","English","Germany",10672,73,84,802,FALSE,FALSE,FALSE,FALSE,FALSE
"Shame ","Steve McQueen",2011,7.3,"Good",6500000,4000304,-2499696,-0.384568615384615,"Low",0,101,"NC-17","Drama","English","UK",145395,486,375,23000,FALSE,FALSE,FALSE,FALSE,FALSE
"Layer Cake ","Matthew Vaughn",2004,7.4,"Good",4e+06,2338695,-1661305,-0.41532625,"Low",0,105,"R","Crime","English","UK",134070,149,263,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Work and the Glory II: American Zion ","Sterling Van Wagenen",2005,6.6,"Good",6500000,2024854,-4475146,-0.688484,"Low",0,100,"PG-13","Drama","English","USA",564,4,21,19,FALSE,FALSE,FALSE,FALSE,FALSE
"The East ","Zal Batmanglij",2013,6.9,"Good",6500000,2268296,-4231704,-0.651031384615385,"Low",0,116,"PG-13","Drama","English","UK",41856,200,119,12000,FALSE,FALSE,FALSE,FALSE,FALSE
"A Home at the End of the World ","Michael Mayer",2004,6.8,"Good",6500000,1029017,-5470983,-0.841689692307692,"Low",0,97,"R","Drama","English","USA",12049,84,135,1000,FALSE,FALSE,FALSE,FALSE,FALSE
"Aberdeen ","Hans Petter Moland",2000,7.3,"Good",6500000,64148,-6435852,-0.990131076923077,"Low",0,106,"","Drama","English","UK",2601,28,35,260,FALSE,FALSE,FALSE,FALSE,FALSE
"The Messenger ","Oren Moverman",2009,7.2,"Good",6500000,66637,-6433363,-0.989748153846154,"Low",0,105,"R","Drama","English","USA",29608,217,92,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Control ","Anton Corbijn",2007,7.7,"Excellent",4500000,871577,-3628423,-0.806316222222222,"Low",0,122,"R","Biography","English","UK",51353,183,143,13000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Terminator ","James Cameron",1984,8.1,"Excellent",6500000,38400000,31900000,4.90769230769231,"Low",1,107,"R","Action","English","UK",600266,204,692,13000,FALSE,FALSE,FALSE,TRUE,FALSE
"Good Bye Lenin! ","Wolfgang Becker",2003,7.7,"Excellent",4800000,4063859,-736141,-0.153362708333333,"Low",0,121,"R","Drama","German","Germany",114407,153,225,11000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Damned United ","Tom Hooper",2009,7.6,"Excellent",1e+07,449558,-9550442,-0.9550442,"Medium",0,98,"R","Biography","English","UK",32307,145,75,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Mallrats ","Kevin Smith",1995,7.2,"Good",6e+06,2122561,-3877439,-0.646239833333333,"Low",0,123,"R","Comedy","English","USA",99033,93,434,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Grease ","Randal Kleiser",1978,7.2,"Good",6e+06,181360000,175360000,29.2266666666667,"Low",1,110,"PG-13","Musical","English","USA",170027,124,350,13000,FALSE,TRUE,TRUE,TRUE,FALSE
"Platoon ","Oliver Stone",1986,8.1,"Excellent",6e+06,137963328,131963328,21.993888,"Low",1,120,"R","Drama","English","UK",291603,120,505,9000,FALSE,FALSE,TRUE,TRUE,FALSE
"Fahrenheit 9/11 ","Michael Moore",2004,7.5,"Excellent",6e+06,119078393,113078393,18.8463988333333,"Low",1,122,"R","Documentary","English","USA",113152,288,1416,0,FALSE,FALSE,TRUE,TRUE,FALSE
"Butch Cassidy and the Sundance Kid ","George Roy Hill",1969,8.1,"Excellent",6e+06,102308900,96308900,16.0514833333333,"Low",1,110,"M","Biography","English","USA",152089,130,309,0,FALSE,FALSE,TRUE,TRUE,FALSE
"Mary Poppins ","Robert Stevenson",1964,7.8,"Excellent",6e+06,102300000,96300000,16.05,"Low",1,139,"Approved","Comedy","English","USA",107408,145,259,0,FALSE,FALSE,TRUE,TRUE,FALSE
"Ordinary People ","Robert Redford",1980,7.8,"Excellent",6e+06,54800000,48800000,8.13333333333333,"Low",1,124,"R","Drama","English","USA",35130,62,283,0,FALSE,FALSE,FALSE,TRUE,FALSE
"West Side Story ","Jerome Robbins",1961,7.6,"Excellent",6e+06,43650000,37650000,6.275,"Low",1,152,"Unrated","Crime","English","USA",71919,120,316,0,FALSE,FALSE,FALSE,TRUE,FALSE
"Caddyshack ","Harold Ramis",1980,7.4,"Good",6e+06,39800000,33800000,5.63333333333333,"Low",1,98,"R","Comedy","English","USA",81599,71,250,0,FALSE,FALSE,FALSE,TRUE,FALSE
"The Brothers ","Gary Hardwick",2001,6.3,"Average",6e+06,27457409,21457409,3.57623483333333,"Low",1,106,"R","Comedy","English","USA",3198,52,43,478,FALSE,FALSE,FALSE,FALSE,FALSE
"The Wood ","Rick Famuyiwa",1999,6.9,"Good",6e+06,25047631,19047631,3.17460516666667,"Low",1,106,"R","Comedy","English","USA",6585,18,50,990,FALSE,FALSE,FALSE,FALSE,FALSE
"The Usual Suspects ","Bryan Singer",1995,8.6,"Excellent",6e+06,23272306,17272306,2.87871766666667,"Low",1,106,"R","Crime","English","USA",740918,162,1182,28000,FALSE,FALSE,FALSE,FALSE,FALSE
"A Nightmare on Elm Street 5: The Dream Child ","Stephen Hopkins",1989,5.1,"Poor",8e+06,22168359,14168359,1.771044875,"Low",1,89,"X","Fantasy","English","USA",29659,88,227,1000,FALSE,FALSE,FALSE,FALSE,FALSE
"Van Wilder: Party Liaison ","Walt Becker",2002,6.4,"Average",6e+06,21005329,15005329,2.50088816666667,"Low",1,94,"R","Comedy","English","Germany",89128,96,258,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Wrestler ","Darren Aronofsky",2008,7.9,"Excellent",6e+06,26236603,20236603,3.37276716666667,"Low",1,109,"R","Drama","English","USA",251349,391,547,10000,FALSE,FALSE,FALSE,FALSE,FALSE
"Duel in the Sun ","King Vidor",1946,6.9,"Good",8e+06,20400000,12400000,1.55,"Low",1,144,"Unrated","Drama","English","USA",6304,32,87,403,FALSE,FALSE,FALSE,FALSE,FALSE
"Best in Show ","Christopher Guest",2000,7.5,"Excellent",6e+06,18621249,12621249,2.1035415,"Low",1,90,"PG-13","Comedy","English","USA",45859,119,340,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Escape from New York ","John Carpenter",1981,7.2,"Good",6e+06,25244700,19244700,3.20745,"Low",1,106,"R","Action","English","UK",91017,201,284,0,FALSE,FALSE,FALSE,FALSE,FALSE
"School Daze ","Spike Lee",1988,5.8,"Average",6500000,14545844,8045844,1.23782215384615,"Low",1,121,"R","Comedy","English","USA",4756,22,38,624,FALSE,FALSE,FALSE,FALSE,FALSE
"Daddy Day Camp ","Fred Savage",2007,2.9,"Poor",6e+06,13235267,7235267,1.20587783333333,"Low",1,89,"PG","Comedy","English","USA",12339,52,32,256,FALSE,FALSE,FALSE,FALSE,TRUE
"Mystic Pizza ","Donald Petrie",1988,6.2,"Average",6e+06,12793213,6793213,1.13220216666667,"Low",1,104,"R","Comedy","English","USA",18286,34,73,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Sliding Doors ","Peter Howitt",1998,6.8,"Good",9e+06,11883495,2883495,0.320388333333333,"Low",1,99,"R","Comedy","English","UK",52805,88,278,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Tales from the Hood ","Rusty Cundieff",1995,6.1,"Average",6e+06,11797927,5797927,0.966321166666667,"Low",1,98,"R","Comedy","English","USA",4582,25,52,985,FALSE,FALSE,FALSE,FALSE,FALSE
"The Last King of Scotland ","Kevin Macdonald",2006,7.7,"Excellent",6e+06,17605861,11605861,1.93431016666667,"Low",1,121,"R","Biography","English","UK",145580,252,351,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Halloween 5 ","Dominique Othenin-Girard",1989,5.2,"Poor",3e+06,11642254,8642254,2.88075133333333,"Low",1,96,"X","Horror","English","USA",22929,137,287,926,FALSE,FALSE,FALSE,FALSE,FALSE
"Bernie ","Richard Linklater",2011,6.8,"Good",5e+06,9203192,4203192,0.8406384,"Low",1,99,"PG-13","Comedy","English","USA",45396,231,136,15000,FALSE,FALSE,FALSE,FALSE,FALSE
"Dolphins and Whales 3D: Tribes of the Ocean ","Jean-Jacques Mantello",2008,6.5,"Good",6e+06,7518876,1518876,0.253146,"Low",1,42,"","Adventure","English","UK",172,9,5,28,FALSE,FALSE,FALSE,FALSE,FALSE
"Pollock ","Ed Harris",2000,7,"Good",6e+06,8596914,2596914,0.432819,"Low",1,122,"R","Biography","English","USA",23023,115,148,0,FALSE,FALSE,FALSE,FALSE,FALSE
"200 Cigarettes ","Risa Bramon Garcia",1999,5.9,"Average",6e+06,6851636,851636,0.141939333333333,"Low",1,101,"R","Comedy","English","USA",13010,67,182,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Words ","Brian Klugman",2012,7.1,"Good",6e+06,11434867,5434867,0.905811166666667,"Low",1,102,"PG-13","Drama","English","USA",59637,216,130,21000,FALSE,FALSE,FALSE,FALSE,FALSE
"Casa de mi Padre ","Matt Piedmont",2012,5.5,"Average",6e+06,5895238,-104762,-0.0174603333333333,"Low",0,84,"R","Comedy","Spanish","USA",17169,133,70,9000,FALSE,FALSE,FALSE,FALSE,FALSE
"City Island ","Raymond De Felitta",2009,7.4,"Good",6e+06,6670712,670712,0.111785333333333,"Low",1,104,"PG-13","Comedy","English","USA",27301,149,101,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Guard ","John Michael McDonagh",2011,7.3,"Good",6e+06,5359774,-640226,-0.106704333333333,"Low",0,96,"R","Comedy","English","Ireland",64794,261,131,17000,FALSE,FALSE,FALSE,FALSE,FALSE
"College ","Deb Hagan",2008,4.6,"Poor",6500000,4693919,-1806081,-0.277858615384615,"Low",0,94,"R","Comedy","English","USA",11011,42,78,422,FALSE,FALSE,FALSE,FALSE,FALSE
"The Virgin Suicides ","Sofia Coppola",1999,7.2,"Good",6e+06,4859475,-1140525,-0.1900875,"Low",0,90,"R","Drama","English","USA",116910,152,520,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Miss March ","Zach Cregger",2009,5.1,"Poor",6e+06,4542775,-1457225,-0.242870833333333,"Low",0,90,"R","Comedy","English","USA",18313,76,73,985,FALSE,FALSE,FALSE,FALSE,FALSE
"Wish I Was Here ","Zach Braff",2014,6.7,"Good",6e+06,3588432,-2411568,-0.401928,"Low",0,106,"R","Comedy","English","USA",29341,149,93,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Simply Irresistible ","Mark Tarlov",1999,5.3,"Poor",6e+06,4394936,-1605064,-0.267510666666667,"Low",0,96,"PG-13","Comedy","English","Germany",11439,35,190,901,FALSE,FALSE,FALSE,FALSE,FALSE
"Hedwig and the Angry Inch ","John Cameron Mitchell",2001,7.8,"Excellent",6e+06,3029081,-2970919,-0.495153166666667,"Low",0,95,"R","Comedy","English","USA",26300,108,231,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Only the Strong ","Sheldon Lettich",1993,6.7,"Good",6e+06,3273588,-2726412,-0.454402,"Low",0,99,"PG-13","Action","English","USA",4195,17,50,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Shattered Glass ","Billy Ray",2003,7.2,"Good",6e+06,2207975,-3792025,-0.632004166666667,"Low",0,99,"PG-13","Drama","English","USA",28855,129,190,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Novocaine ","David Atkins",2001,5.8,"Average",6e+06,2025238,-3974762,-0.662460333333333,"Low",0,95,"R","Comedy","English","USA",9589,84,105,289,FALSE,FALSE,FALSE,FALSE,FALSE
"The Wackness ","Jonathan Levine",2008,7,"Good",6e+06,2077046,-3922954,-0.653825666666667,"Low",0,99,"R","Comedy","English","USA",27266,147,75,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Beastmaster 2: Through the Portal of Time ","Sylvio Tabet",1991,3.8,"Poor",6e+06,869325,-5130675,-0.8551125,"Low",0,107,"PG-13","Action","English","USA",2281,17,16,125,FALSE,FALSE,FALSE,FALSE,TRUE
"The 5th Quarter ","Rick Bieber",2010,5.7,"Average",6e+06,399611,-5600389,-0.933398166666667,"Low",0,90,"PG","Biography","English","USA",1245,16,29,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Greatest ","Shana Feste",2009,6.7,"Good",6e+06,115862,-5884138,-0.980689666666667,"Low",0,96,"R","Drama","English","USA",7394,63,50,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Snow Flower and the Secret Fan ","Wayne Wang",2011,6.1,"Average",6e+06,1346503,-4653497,-0.775582833333333,"Low",0,104,"PG-13","Drama","English","China",3024,56,22,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Come Early Morning ","Joey Lauren Adams",2006,6.2,"Average",6e+06,117560,-5882440,-0.980406666666667,"Low",0,97,"R","Drama","English","USA",2330,36,29,224,FALSE,FALSE,FALSE,FALSE,FALSE
"Lucky Break ","Peter Cattaneo",2001,6.2,"Average",6e+06,54606,-5945394,-0.990899,"Low",0,107,"PG-13","Comedy","English","UK",1940,47,34,30,FALSE,FALSE,FALSE,FALSE,FALSE
"Surfer, Dude ","S.R. Bindler",2008,4.7,"Poor",6e+06,36497,-5963503,-0.993917166666667,"Low",0,85,"R","Comedy","English","USA",7367,26,37,850,FALSE,FALSE,FALSE,FALSE,FALSE
"Deadfall ","Stefan Ruzowitzky",2012,6.3,"Average",1.2e+07,65804,-11934196,-0.994516333333333,"Medium",0,95,"R","Crime","English","USA",32512,162,86,0,FALSE,FALSE,FALSE,FALSE,FALSE
"L'auberge espagnole ","Cédric Klapisch",2002,7.3,"Good",5300000,3895664,-1404336,-0.264969056603774,"Low",0,111,"R","Comedy","French","France",34383,88,149,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Song One ","Kate Barker-Froyland",2014,5.8,"Average",6e+06,20200,-5979800,-0.996633333333333,"Low",0,86,"PG-13","Drama","English","USA",6797,43,21,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Winter in Wartime ","Martin Koolhoven",2008,7.1,"Good",4e+06,542860,-3457140,-0.864285,"Low",0,103,"R","Drama","Dutch","Netherlands",9230,111,37,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Protector ","Prachya Pinkaew",2005,7.1,"Good",2e+08,11905519,-188094481,-0.940472405,"High",0,111,"R","Action","Thai","Thailand",30210,112,214,0,TRUE,FALSE,TRUE,FALSE,FALSE
"Bend It Like Beckham ","Gurinder Chadha",2002,6.7,"Good",3500159,32541719,29041560,8.29721164095688,"Low",1,112,"PG-13","Comedy","English","UK",89806,161,438,0,FALSE,FALSE,FALSE,TRUE,FALSE
"Sunshine State ","John Sayles",2002,6.9,"Good",5600000,3064356,-2535644,-0.452793571428571,"Low",0,141,"PG-13","Drama","English","USA",3433,68,81,160,FALSE,FALSE,FALSE,FALSE,FALSE
"Crossover ","Preston A. Whitmore II",2006,2.1,"Poor",5600000,7009668,1409668,0.251726428571429,"Low",1,95,"PG-13","Action","English","USA",8707,25,36,244,FALSE,FALSE,FALSE,FALSE,TRUE
"[Rec] 2 ","Jaume Balagueró",2009,6.6,"Good",5600000,27024,-5572976,-0.995174285714286,"Low",0,85,"R","Horror","Spanish","Spain",55597,222,148,4000,FALSE,FALSE,FALSE,FALSE,FALSE
